"26";"An inversion is when:";"There is an increase of temperature as height increases.";"There is no horizontal gradient of temperature.";"There is no change of temperature with height.";"Increases. There is a decrease of temperature as height";"a";"Meteorology";""
"27";"Which of the statements below best describes a COL?";"An area of widely spaced isobars between two highs and two lows.";"An area between two highs where the isobars are very close together.";"An extension of high pressure.";"An extension of low pressure.";"a";"Meteorology";""
"28";"A ridge of high pressure is generally associated with:";"Subsidence of air, then divergence at the surface causing clear skies and poor visibility.";"Convergence at the surface causing increased cloud and precipitation.";"Divergence at the surface causing an improvement in the surface visibility.";"Subsidence then divergence at the surface causing cloud to break up and more precipitation";"a";"Meteorology";""
"29";"When flying towards a depression at a constant indicated altitude, the true altitude will be:";"Lower than indicated.";"Higher than indicated.";"The same as indicated.";"Lower than indicated at first then the same as indicated later.";"a";"Meteorology";""
"30";"When an altimeter sub scale is set to the aerodrome OFE, the altimeter reads:";"Zero at the aerodrome reference point.";"The elevation of the aerodrome at the aerodrome reference point.";"The pressure altitude at the aerodrome reference point.";"The appropriate altitude of the aircraft.";"a";"Meteorology";""
"31";"The altimeter will always read:";"The vertical distance above the pressure level set in the sub scale.";"With 1013 set, the altitude above MSL.";"With airfield QNH set, the height above the airfield datum.";"The correct flight level with regional QFE set.";"a";"Meteorology";""
"32";"An aircraft flies at a constant indicated altitude from airfield A (QNH 1009mb) to airfield B (QNH 1019mb). If the subscale is not reset from 1009, what would be expected when over airfield B:";"Indicated altitude to be less than actual altitude.";"Indicated altitude to be the same as actual altitude.";"Indicated altitude to be more than actual altitude.";"Indicated altitude may be greater or less depending on the airfield elevation. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 6 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"33";"The name given to the lowest forecast mean sea level pressure in an area is:";"Regional QNH.";"QFE.";"QFF.";"QNE.";"a";"Meteorology";""
"34";"An aircraft flies from aerodrome ""A"", where QNH is given as 1020mb, to aerodrome ""B"", where the QNH is given as 999mb. Aerodrome ""A"" is 800ft above mean sea level and aerodrome ""B"" is 500ft above mean sea level. If the altimeter sub scale is not changed from 1020, what is the altimeter indication on landing? (ASSUME 1mb = 30ft)";"1,130ft.";"1,430ft.";"130ft.";"-130ft.";"a";"Meteorology";""
"35";"You experience a constant drift to the right when flying over Europe at a constant indicated altitude. If the altimeter subscale is not updated, this will result in?";"Flying at a progressively lower true altitude.";"Flying at a progressively higher true altitude.";"Flying at a progressively lower indicated altitude.";"Flying at a progressively higher indicated altitude.";"a";"Meteorology";""
"36";"You are flying at a constant indicated altitude with the QNH of 1015 set within the subscale and you notice the outside air temperature has been falling constantly. What can you expect to have happened to your true altitude?";"Decreased.";"Increased.";"Remained the same.";"Increased then decreased.";"a";"Meteorology";""
"37";"The instrument used for measuring the humidity of air is a:";"Hygrometer.";"Hydrometer.";"Wet bulb thermometer.";"Hygroscope.";"a";"Meteorology";""
"38";"When condensation takes place, the higher the temperature the_____the amount of latent heat_____:";"Greater / released.";"Lesser / released.";"Greater / absorbed.";"Lesser / absorbed. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 7 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"39";"Wet bulb temperature would normally be lower than dry bulb temperature because:";"Evaporation causes cooling on the wet bulb thermometer.";"Condensation causes a release of latent heat.";"Latent heat is absorbed by the bulb thermometer.";"Of condensation on the muslin wick of the bulb.";"a";"Meteorology";""
"40";"The process of change of state from a gas to a liquid is known as:";"Condensation in which latent heat is released.";"Evaporation in which latent heat is absorbed.";"Evaporation in which latent heat is released.";"Condensation in which latent heat is absorbed.";"a";"Meteorology";""
"41";"A change of state directly from a solid to a vapour or vice versa is:";"Sublimation.";"Insolation.";"Condensation.";"Evaporation.";"a";"Meteorology";""
"42";"During a night with a clear sky, surface temperature will_____Relative Humidity will_____and Dewpoint will_____.";"Fall / Rise / Remain the same.";"Fall / Rise / Rise.";"Rise / Rise / Fall.";"Fall / Fall / Remain the same.";"a";"Meteorology";""
"43";"Which of the processes listed below can cause air to become saturated?";"Evaporation.";"Melting.";"Condensation.";"Heating.";"a";"Meteorology";""
"44";"When receiving circuit joining information prior to an approach at a destination airfield, the pilot of a light aircraft is warned of the presence of low level windshear. The pilot should?";"Delay the approach or even consider diverting.";"Use a higher than normal approach speed to counteract any loss of headwind component";"Consider the possibility of a missed approach.";"Land using the normal landing technique but monitor speed carefully.";"a";"Meteorology";""
"45";"Given an atmospheric situation where the relative humidity is 60% and the ELR is less than the DALR, if air is forced to rise it will be:";"Stable and will tend to regain its former position.";"Unstable and will carry on rising.";"Stable and will carry on rising.";"Unstable and will tend to regain its former position. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 8 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"46";"The pilot of an aircraft which is approaching a mountain from the downwind or leeward side, a few hundred feet above ridge level, observes venticular clouds. Which of the following conditions would the pilot expect to encounter as the flight continues?";"Strong down-draughts immediately before the ridge of the mountain is reached, with strong up-draughts after passing the ridge to the windward side.";"Strong katabatic currents at the top of the ridge.";"Strong katabatic down-draughts and turbulence after passing over the ridge.";"Strong up-draughts before the ridge is passed and strong down-draughts after the ridge is passed.";"a";"Meteorology";""
"47";"The actual change of temperature with height is known as...";"The environmental lapse rate.";"The adiabatic lapse rate.";"The temperature curve.";"The tephigram.";"a";"Meteorology";""
"48";"Which of the following is true about the lowest level windshear?";"It may be experienced 15 to 20 miles ahead of a fast moving thunderstorm.";"It is rare where there is a strong inversion level close to the surface.";"It is only found under the core of the anvil of a thunderstorm.";"It is only ever found on the fringes of a microburst.";"a";"Meteorology";""
"49";"An aircraft is flying in the vicinity of a range of hills, lying north-south, across which a wind is blowing from the west to east. Which of the following situations might cause the aircraft to encounter dangerous downdraughts?";"When flying west towards the hills from the east.";"When flying east towards the hills from the west.";"When flying north towards the hill from the south.";"When flying south towards the hill from the north.";"a";"Meteorology";""
"50";"Which of the following is true about the lowest level windshear?";"It may be experienced 15 to 20 miles ahead of a fast moving thunderstorm.";"It is rare where there is a strong inversion level close to the surface.";"It is only found under the core of the anvil of a thunderstorm.";"It is only ever found on the fringes of a microburst.";"a";"Meteorology";""
"51";"In a mountain wave situation, the worst of the turbulence is most likely to be found when flying:";"In or just below the roll cloud.";"At about mid-height between the lenticular and roll cloud.";"In the cap cloud.";"In the lenticular cloud. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 9 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"52";"Which of the following characterises unstable air?";"Cumulus cloud with showers and generally good visibility outside of the showers.";"Layered cloud with showers and generally poor visibility.";"Layered cloud with poor visibility and intermittent drizzle.";"Cumulus cloud with continuous precipitation and moderate visibility.";"a";"Meteorology";""
"53";"A light aircraft flying at low level near a mountain range across which a strong wind is blowing may expect: 1. Severe turbulence below or within any rotor zone. 2. Down-draughts which may exceed the climb rate of the aircraft. 3. A greater than normal risk of icing in the cloud over the crest mountain. 4. Lenticular cloud";"1,2, 3 and 4 are correct";"Only 1 and 3 are correct";"Only 1 and 2 are correct";"Only 1, 2 and 4 are correct";"a";"Meteorology";""
"54";"One or more coloured rings around the sun or moon may indicate the presence of which type of cloud?";"Altostratus.";"High.";"Stratus.";"Cirrocumulus.";"a";"Meteorology";""
"55";"Given a surface temperature of+21°C and a dew point of +7°C, at approximately what height will the cloud base of a cumulus cloud be?";"5600ft.";"560ft.";"56,000ft.";"4000ft.";"a";"Meteorology";""
"56";"Hail is most likely to fall from which type of cloud?";"CB.";"NS.";"AC.";"AS.";"a";"Meteorology";""
"57";"From the list below, select the Low, Medium and High clouds in ascending order.";"Stratus, Altocumulus, Cirrus.";"Nimbostratus, Cumulonimbus, Cirrus.";"Altostratus, Altocumulus, Cirrus.";"Cirrus, Cumulonimbus, Stratus. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 10 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"58";"The use of the suffix ""nimbus"" or the prefix ""nimbo"" means?";"Rain bearing.";"Wispy, detached or fiberous.";"Medium cloud.";"Dark and threatening.";"a";"Meteorology";""
"59";"Precipitation produced by stratus is normally?";"Drizzle.";"Heavy showers.";"Heavy rain.";"Light showers.";"a";"Meteorology";""
"60";"Unstable air is forced to rise up the side of a mountain. What weather might you expect to see on the windward slopes?";"Cloud of extensive vertical development.";"Thick stratiform cloud, probably nimbostratus.";"None, as the air will subside and warm adiabatically after passing over the summit.";"Cap clouds with possible altocumulus lenticularis.";"a";"Meteorology";""
"61";"The conditions which must exist to allow thunderstorms to develop are:";"A plentiful supply of moisture and a steep lapse rate through a large vertical extent, together with a trigger action.";"A trigger action, a plentiful supply of moisture and a very stable atmosphere.";"A steep lapse rate, a stable atmosphere through a large vertical extent, and a plentiful supply of moisture.";"A steep lapse rate through a large vertical extent, a low relative humidity and a trigger action.";"a";"Meteorology";""
"62";"Which of the following combinations of weather-producing variables would be most likely to result in cumuliform clouds, good visibility, showery rain, and possible clear type icing in clouds?";"Unstable moist air and orographic lifting.";"Stable, moist air and orographic lifting.";"Unstable moist air and no lifting mechanism.";"Stable, dry air and orographic lifting.";"a";"Meteorology";""
"63";"Turbulence, windshear, icing, lightning and heavy precipitation are associated with cumulonimbus clouds. Which of the following statements is true?";"All of the hazards can be avoided by not flying in or in the vicinity of the cloud.";"The most hazardous condition is lightning.";"Heavy precipitation may be experienced outside the cloud, but turbulence and icing are confined to inside the cloud.";"All of the hazards may be encountered within or in the viciniity of the cloud. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 11 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"64";"During the_____stage of a thunderstorm ceil, the cloud contains_____. Complete the above statement choosing one of the following combinations of words:";"Mature / up currents and down currents.";"Initial /up currents and down currents.";"Dissipating / up currents and down currents.";"Initial / down currents only.";"a";"Meteorology";""
"65";"What stage of a thunderstorm is characterised predominantly by downdraughts?";"Dissipating stage.";"Initial stage";"Mature stage.";"Cumulus stage.";"a";"Meteorology";""
"66";"For cumulonimbus clouds to develop, there needs to exist?";"A deep layer of very unstable moist air.";"A shallow layer of very unstable moist air.";"A deep layer of very unstable moist air with a shallow lapse rate.";"A shallow layer of very unstable air with a steep lapse rate.";"a";"Meteorology";""
"67";"What stage of a thunderstorm is characterised by updraughts only?";"Initial stage.";"Mature stage.";"Dissipating stage.";"End stage.";"a";"Meteorology";""
"68";"Which of the following conditions are most likely to produce thunderstorms?";"A high moisture content with a steep lapse rate.";"A high moisture content with a shallow lapse rate.";"A low moisture content with a steep lapse rate.";"A low moisture content with a shallow lapse rate.";"a";"Meteorology";""
"69";"Hazards to aircraft caused by the presence of cumulonimbus or thunderstorm cloud may be experienced:";"When the aircraft is within 10 nm of the cloud.";"Only when the aircraft is within the cloud.";"Only when the aircraft is within or underneath the cloud.";"When the aircraft is within 5 nm of the cloud.";"a";"Meteorology";""
"70";"Hazards of the mature stage of a thunderstorm cell include lightning, turbulence and:";"Icing, microburst and windshear.";"Microburst, windshear and anvil.";"Icing, drizzle and microburst.";"Windshear, hail and fog.. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 12 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"71";"The wind at 2000ft over an aerodrome was reported at 330/15kt. Using the rule of thumb, what might you expect the surface wind to be?";"305/07kt.";"305/30kt";"355/30kt.";"315/30kt.";"a";"Meteorology";""
"72";"Corilolis force in the Northern Hemisphere will cause moving air to be apparently deflected to:";"The right and cause the geostrophic wind to blow parallel to the isobars at about 2000ft agl.";"The left and cause the wind to blow parallel to the isobars at about 2000ft agl.";"The left and cause the wind to blow slightly across the isobars at about 2000ft agl.";"The right and cause the wind to blow slightly across the isobars at about 2000ft agl.";"a";"Meteorology";""
"73";"Winds that blow around an anticyclone (high pressure system) at lower levels in the Northern Hemisphere are represented on a low level chart as blowing in:";"A clockwise direction.";"A clockwise direction if it is warm air and anticlockwise if it is cold air.";"An anticlockwise direction.";"A cyclonic direction.";"a";"Meteorology";""
"74";"Low level winds in the northern hemisphere that blow around a depression are drawn on surface weather charts in?";"An anticlockwise direction";"A clockwise direction.";"An anticyclonic direction.";"Either clockwise or anticlockwise depending on whether the depression is cyclonic or anticyclonic";"a";"Meteorology";""
"75";"The formation of advection fog is often caused by?";"A warm moist air mass under the influence of a moderate wind being cooled to below its dew point by flowing over a much colder surface.";"A cold moist air mass under the influence of a moderate wind being warmed to below its dew point by flowing over a much warmer surface.";"A warm moist air mass under the influence of a very light wind being cooled to below its dew point by flowing over a much colder surface.";"A warm moist air mass under the influence of a strong wind on a clear cloudless night.";"a";"Meteorology";""
"76";"A low level mist layer significantly reduces forward visibility when flying at about 2000ft. To improve your forward visiility you should?";"Fly higher.";"Fly lower.";"Fly just on top of the mist layer.";"Turn on your landing lights and strobe lights. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 13 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"77";"Which of the following conditions is most favourable to the formation of radiation fog?";"High relative humidity, light winds and a clear sky.";"High relative humidity, moderate wind and a cloudy sky.";"Low relative humidity, light winds and a clear sky.";"High relative humidity, light winds and a cloudy sky.";"a";"Meteorology";""
"78";"Over an inland airfield radiation fog is reported in the morning. As the wind speed increases to 10 kt what would you expect:";"The fog to lift and form low stratus.";"The fog to thicken.";"The fog to dissipate.";"An increase in mixing, allowing more fog to develop.";"a";"Meteorology";""
"79";"What are the characteristics of the passage of a cold front?";"A dew point fall, a temperature fall, and the wind veering.";"A dew point rise, a temperature fall and wind backing.";"Dew point rise, a temperature fall and the wind veering.";"Steady dew point and temperature but a sharp backing in the wind.";"a";"Meteorology";""
"80";"What is the general speed of the warm front?";"Approximately 2/3 of the speed of the cold front.";"Approximately 1/3 of the speed of the cold front.";"Approximately 1/2 the speed of the cold front";"The same speed as the cold front.";"a";"Meteorology";""
"81";"If a cloudy, granular type of ice is seen to collect and protrude forward from the leading edge of the aerofoil, what type of ice would it most likely be?";"Rime ice.";"Clear ice.";"Rain ice.";"Hoar frost.";"a";"Meteorology";""
"82";"What will normally happen to the surface wind direction following the passage of a warm front?";"Veer.";"Stay constant.";"Back.";"Veer then back.";"a";"Meteorology";""
"83";"The extent of rainfall ahead of a typical warm front may be up to a distance of:";"200 miles ahead of the surface position of the warm front";"50 miles ahead of the surface position of the warm front.";"500 miles ahead of the surface position of the warm front";"2 miles ahead of the surface position of the warm front. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 14 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"84";"Ice accretion in a piston engine induction system is produced by:";"Low power settings, high humidity and warm air.";"High power settings, moderate humidity and cold air.";"Low power settings, low humidity and warm air.";"High power settings, high humidity and warm air.";"a";"Meteorology";""
"85";"Which of the following frontal systems is more likely to produce thunderstorm activity?";"A cold front";"A warm front";"A ridge of high pressure.";"A quasi-stationary front.";"a";"Meteorology";""
"86";"Clear ice forms as a result of:";"Large supercooled water droplets spreading as they freeze.";"Ice pellets splattering on the aircraft.";"Small supercooled water droplets splashing over the aircraft.";"Water vapour freezing to the aircraft.";"a";"Meteorology";""
"87";"What would be the change in weather following the passage of a typical warm front:";"Pressure falls, 8 oktas of cloud with a lowering base and poor visibility.";"Pressure increases steadily, no more than 4 oktas of cloud, and good visibility.";"Pressure stops falling, 4 oktas of cloud with a very low base and rapidly improving visibility.";"Pressure falls, 8 oktas of cloud with a lowering base and improving visibility.";"a";"Meteorology";""
"88";"What is the main reason water can exist in a liquid state even though the temperature is sub zero?";"No freezing nuclei.";"No condensation nuclei.";"Water takes a long time to cool to below zero degrees.";"Water is hygroscopic.";"a";"Meteorology";""
"89";"You are flying above the freezing level in the cold air just ahead of a warm front. If rain were to fall in this area, what kind of icing might you expect?";"Rain or clear ice.";"Carburettor ice.";"Rime ice.";"Hoar frost. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 15 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"90";"Which of the following correctly decodes the METAR shown below? METAR EGKL 130350Z 32005KT 0400N DZ BCFG VV002";"Observed on the 13th day of the month at 0350Z, surface wind 320°True, 05kt, minimum visibility 400 metres to the north, moderate drizzle, with fog patches and a vertical visibility of 200ft.";"Reported on the 13th day of the month at 0350Z, surface wind 320°Magnetic, 05kt, minimum visibility 400 metres to the north, moderate drizzle, with fog patches and a vertical visibility of 200ft.";"Valid on the 13th day of the month between 0300 and 1500Z, surface wind 320°T/05kt, minimum visibility 400 metres, drizzle, with fog patches and a vertical visibility of 200 metres.";"Valid between 1300Z and 1350Z, surface wind 320°T/05kt, minimum visibility 400 metres to the north, moderate drizzle, and a vertical visibility of 200ft.";"a";"Meteorology";""
"91";"When a TREND is included at the end of an aviation METAR, the trend is a forecast valid for:";"2 hours after the time of observation.";"1 hour after the time of observation.";"2 hours after it was issued.";"1 hour after it was issued.";"a";"Meteorology";""
"92";"The visibility group R20/0050 in a METAR means:";"As measured by runway measuring equipment for runway 20, a current runway visibility of 50 metres.";"For runway 20, a current visibility of 500 metres measured by runway visual range equipment";"The runway visibility reported is 50 metres as measured by the runway visual range equipment within the last 20 minutes.";"On runway 20, the current visibility is less than 5000 metres.";"a";"Meteorology";""
"93";"The code: ""BECMG FM 1100 -RASH"" in a METAR means:";"Becoming, from 1100 UTC, slight rain showers.";"From 1100 UTC, cessation of the rain showers.";"Becoming, from 1100 UTC, rain showers.";"Becoming, from 1100 UTC to 0000 UTC, slight rain showers.";"a";"Meteorology";""
"94";"A temperature group of 28/24 in a METAR means that:";"The temperature is 28°C and the dew point is 24°C.";"The temperature is 28°C at the time of the reporting, but is expected to become 24°C by the end of the TREND report.";"The dry bulb temperautre is 28°C and the wet bulb temperature is 24°C.";"The dew point is 28°C and the temperature is 24°C. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 16 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"95";"In the METAR shown below, the cloud base has been omitted. At what height might you expect the cloud base to be if cumulus cloud was present? 28005KT9999 SCT??? 12/05 Q1020 NOSIG";"SCT028.";"SCT042.";"SCT020.";"SCT280.";"a";"Meteorology";""
"96";"Providing the minimum sector altitude is not a determining factor, CAVOK in a TAF or METAR:";"Means visibility 10km or more, and no cloud below 5000ft.";"Means visibility 10km or more, and few cloud below 5000ft.";"Means visibility 10nm or more, and no cloud below 5000ft.";"Means visibility 10nm or more, and no scattered cloud below 5000ft.";"a";"Meteorology";""
"97";"Which of the following correctly decodes a TAF that reads: LYBE 161100Z 1612/1712 VRB08KT9999 SCT025?";"Valid from 1200 Hr on the 16 of the month to 1200 Hr on the 17 of the month; surface wind will be variable in direction at 8kt with a visibility of 10km or more; 3to4 oktas of cloud with a base of 2500ft above the aerodrome.";"Valid from 1612 to 1712 UTC; surface wind variable at 8kt; visibility 10nm or more; with a cloud base of 2500ft above mean sea level.";"Observed at 1611UTC; the surface wind was variable in direction and speed; averaging 8kt: with a visibility of 10km or more, and a cloud base of 2500ft above aerodrome level.";"Observed at 1612 UTC; the surface wind was variable in direction and speed; with a visibility of 10km, and a cloud base of 2500ft above ground level.";"a";"Meteorology";""
"98";"BECMG 1621/1701 BKN030 in a TAF means:";"Becoming between 2100 UTC on the 16 of the month and 0100 UTC on the 17 of the month 5- 7 oktas of cloud at 3000 ft agl.";"Becoming between 1621 UTC and 1701 UTC 3-4 oktas of cloud at 300 ћ agl.";"Becoming from 1621 UTC 5-7 oktas of cloud at 3000 ft agl.";"Becoming from 1621 UTC 3-4 oktas of cloud at 300 ft agl";"a";"Meteorology";""
"99";"Referring to the diagram, determine the 2000ft wind velocity and temperature at position 50°N 0° E/W. (See Fig. PPL Meteo-1)";"215/13kt+11°C.";"200/12kt+11°C.";"220/13kt+12°C.";"180/20kt+10°C. PPL Meteo 1.jpg Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 17 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"100";"Referring to the diagram, what is the forecast wind velocity at 5000ft at position 50°N 0°EM: (See Fig. PPL Meteo-2)";"250/15kt.";"180/20kt.";"070/15kt.";"230/1Okt. PPL Meteo 2.jpg";"a";"Meteorology";""
"101";"What does this symbol represent on a forecast chart? (See Fig. PPL Meteo-4)";"Thunderstorms.";"Severe turbulence.";"Severe icing.";"Severe mountain waves. PPL Meteo 4.jpg";"a";"Meteorology";""
"102";"Referring to the diagram, which zone would the following TAF best fit? (See Fig. PPL Meteo-5) 1322 35020KT9999 SCT030 SCT090 TEMPO 1322 8000 SHRA BKN015 PROB30TEMPO 1522 5000 +RASH SCT008 BKN009CB=";"Zone 3.";"Zone 1.";"Zones 1 and 2.";"Zones 2 and 4. PPL Meteo 5.jpg";"a";"Meteorology";""
"103";"What does this symbol represent on a forecast chart? (See Fig. PPL Meteo-6)";"Severe icing.";"Severe turbulence.";"Severe mountain waves.";"Thunderstorms. PPL Meteo 6.jpg";"a";"Meteorology";""
"104";"Referring to the diagram, what is the feature identified by the letter J at position 60°N 12°W? (See Fig. PPL Meteo-10)";"An occluded front.";"A warm front.";"A quasi stationary front.";"A tropical front. PPL Meteo 10.jpg";"a";"Meteorology";""
"105";"Referring to the low-level significant weather chart in the diagram, we see a pressure system at 50 degrees North, 1 degree East, indicated by an ""L"", accompanied by an arrow and the figures ""20"" and """"988"". What does this denote? (See Fig. PPL Meteo-14)";"A low pressure centre of 988mb, moving East at 20kts.";"A low pressure centre of 988mb moving West at 20 knots.";"A QFE in that region of 988mb.";"A regional QNH of 988mb. PPL Meteo 14.jpg Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 18 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"106";"What is the validity time for a WAFC significant weather chart?";"For a single fixed time only.";"6 hours.";"3 hours.";"30 minutes.";"a";"Meteorology";""
"107";"On WAFC significant weather charts what do the letters ""CB"" imply?";"Moderate to severe icing and turbulence.";"Moderate Icing and turbulence.";"Moderate to severe icing and turbulence and hail.";"Severe icing and turbulence and hail.";"a";"Meteorology";""
"108";"EGTT SIGMET SST 01 VALID 310730/311130 EGRR LONDON FIR ISOL CB FCST TOPS FL370 SST ROUTES W OF W00400 STNR NC = In the SIGMET message shown above what does the code ""SST"" stand for?";"Transonic and supersonic flight levels.";"Supersonic flight levels only.";"Subsonic and transonic flight levels .";"Subsonic flight levels only.";"a";"Meteorology";""
"109";"A regional is a forecast of the weather up to?";"FL100.";"FL180.";"FL010.";"FL240.";"a";"Meteorology";""
"110";"LFFF SIGMET SST 1 VALID 310600/311100 LFPW- UIR FRANCE MOD TURB FCST BLW FL420 W of 04W MOV E 30KT NC = In the SIGMET message shown above, what hazard is being forecast?";"Moderate turbulence below 42,000 ft west of 4 degrees west and moving eastwards.";"Moderate turbulence at 42,000 ft west of 4 degrees west and moving eastwards.";"Moderate turbulence below 42,000 ft west of 4 degrees west and moving from the east.";"Turbulence at 42,000 ft west of 4 degrees west and moving at 30 knots.";"a";"Meteorology";""
"111";"In an AIRMET when are strong wind warnings forecast?";"When the wind is expected to exceed 20kt.";"When the wind is expected to exceed 10kt.";"When the wind is expected to exceed 15kt";"When the maximum wind is expected to exceed 25kt.";"a";"Meteorology";""
"112";"A regional AIRMET is issued______ and is valid for______ with an outlook period o_________.;";"4 times a day / 8 hours / 6 hours.";"6 times a day / 8 hours / 4 hours.";"4 times a day / 6 hours / 4 hours.";"6 times a day / 4 hours / 4 hours. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 19 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"113";"VOLMETS are updated?";"Every half an hour.";"Every hour.";"4 times a day.";"2 times a day.";"a";"Meteorology";""
"114";"A volmetis defined as:";"A continuous radio broadcast of selected aerodrome actual weather observations and forecasts.";"A radio broadcast of selected aerodrome forecasts.";"A continuous telephone message of selected aerodrome METARS.";"A teleprinter message of selected aerodrome tafs and metars.";"a";"Meteorology";""
"115";"VOLMETS are?";"Ground to air radio transmissions on HF and VHF.";"Air to ground radio transmissions on HF and VHF.";"Air to ground radio transmissions on HF and SVHF.";"Ground to air radio transmissions on LF and VHF.";"a";"Meteorology";""
"116";"When areatis broadcasts updated?";"Any time the aerodrome or weather information changes.";"Only when the aerodrome information changes.";"Every 30 minutes.";"Every hour.";"a";"Meteorology";""
"117";"To minimise VHF frequency use, theatis can be broadcast on the voice frequency of what navigational aid?";"VOR.";"ILS.";"NDB.";"GPS.";"a";"Meteorology";""
"118";"What is theatis?";"A continuous broadcast of current aerodrome and weather information.";"A chart of current aerodrome and weather information.";"A continuous broadcast of weather information.";"A printed text report of current aerodrome and weather information.";"a";"Meteorology";""
"119";"In theatis broadcast, what is used to identify the current report?";"An alphabetical code.";"A number.";"A validity time.";"An issue time. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 20 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"120";"On what frequency range is the ATIS usually broadcast?";"VHF.";"LF.";"HF.";"ADR";"a";"Meteorology";""
"121";"What air temperature may we expect at 7,000 ft if the air temperature at 1,500 ft is 15°C?";"+3°C.";"+4°C.";"0°C.";"-2°C.";"a";"Meteorology";""
"122";"What wind represents depicted symbol from meteorological charts? (See Fig. PPL Meteo-15)";"West wind at 60 knots.";"North wind at 60 knots.";"South wind at 15 knots.";"East wind at 15 knots. PPL Meteo-15.jpg";"a";"Meteorology";""
"123";"Every physical process of weather is accompanied by, or is the result of, a";"Heat exchange.";"Pressure differential.";"Movement of air.";"";"a";"Meteorology";""
"124";"What weather phenomena is associated with a temperature inversion?";"A stable layer of air.";"An unstable layer of air.";"Ascending winds on mountain slopes.";"Thunderstorms inside air masses.";"a";"Meteorology";""
"125";"The most frequent type of ground or surface-based temperature inversion is that which is produced by";"Terrestrial radiation on a clear, relatively still night.";"The movement of colder air under warm air, or the movement of warm air over cold air.";"Warm air being lifted rapidly aloft in the vicinity of mountainous terrain.";"";"a";"Meteorology";""
"126";"The amount of water vapor which air can hold depends on the";"Air temperature.";"Stability of the air.";"Dewpoint. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 21 / 28 PPL (A) – Meteorology";"";"a";"Meteorology";""
"127";"What is the approximate airfield dewpoint if the surface air temperature is 20 °C and the reported base of the cumulus clouds is 1,100m above the airfield level?";"11°C.";"5°C.";"7°C.";"-3°C.";"a";"Meteorology";""
"128";"What are the characteristics of an unstable air mass?";"Turbulence and good surface visibility.";"Turbulence and poor surface visibility.";"Nimbostratus clouds and good surface visibility.";"";"a";"Meteorology";""
"129";"What types clouds usually accompany the passage of a warm front?";"CI, CS, AS, NS.";"CC, AC, CU, CB.";"CI, CC, NS, CB.";"CC, SC, ST, NS.";"a";"Meteorology";""
"130";"Which weather conditions should be expected beneath a low-level temperature inversion layer when the relative humidity is high?";"Light windshear, poor visibility, haze, and light rain.";"Smooth air, poor visibility, fog, haze, or low clouds.";"Turbulent air, poor visibility, fog, low stratus type clouds, and showery precipitation";"";"a";"Meteorology";""
"131";"What value is being calculated by following formula? Temperature minus dewpoint times 123 =. ?";"Ceiling of cumulus clouds in meters.";"Temperature aloft.";"Tops of stratus clouds in meters.";"Relative humidity.";"a";"Meteorology";""
"132";"What is the approximate base of cumulus clouds if the surface air temperature is 27°C and the dewpoint is 15°C?";"1.500 m.";"1.000m.";"2.000 m.";"2.700 m.";"a";"Meteorology";""
"133";"What approximate base of cumulus clouds should be expected if the surface air dewpoint is 5°C and the forcasted daily maximum temperature is 25°C?";"2,500 m.";"2,800 m.";"2,000 m.";"1,500 m. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 22 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"134";"With what type of clouds are shower precipitations associated?";"CB.";"ST.";"CI.";"CU.";"a";"Meteorology";""
"135";"Thunderstorms reach their greatest intensity during the";"Mature stage.";"Downdraft stage.";"Cumulus stage.";"";"a";"Meteorology";""
