"29";"Koje od sledecih tvrdenja karakteriše nestabilni vazduh?";"Kumulusi sa pljuskovima i dobra vidljivost van zone pljuskova.";"Stratusi sa pljuskovima i prilicno loša vidljivost.";"Stratusi sa lošom vidljivošcu i povremenom rosuljom.";"Kumulusi sa neprekidnim padavinama i osrednja vidljivost.";"a";"Meteorologija"
"30";"Koje su karakteristike nestabilne vazdušne mase ?";"Turbulencija i dobra vidljivost na zemlji.";"Turbulencija i loša vidljivost na zemlji.";"Oblaci nimbostratus i dobra vidljivost na zemlji.";".";"a";"Meteorologija"
"31";"Koje su karakteristike prolaza hladnog fronta?";"Temperatura tacke rose pada , temperatura vazduha pada, vetar ima smer u smeru kretanja kazaljke na satu.";"Temperatura tacke rose raste, temperatura vazduha pada, vetar ima smer suprotan od smera kretanja kazaljke na satu.";"Temperatura tacke rose raste, temperatura vazduha pada ,vetar ima smer u smeru kretanja kazaljke na satu.";"Stabilna temperatura tacke rose i vazduha ali oštra promena smera vetra u smeru suprotnom od kazaljke na satu.";"a";"Meteorologija"
"32";"Koji od navedenih frontalnih sistema najcešce prouzrokuje grmljavinske nepogode.";"Hladan front.";"Topli front.";"Sistem raspodele vazdušnog pritiska - greben.";"Kvazi-stacionarni front.";"a";"Meteorologija"
"33";"Koji od navedenih procesa može prouzrokovati zasicenost vazduha? ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 6 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 6 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Isparavanje.";"Topljenje.";"Kondenzacija.";"Zagrevanje.";"a";"Meteorologija"
"34";"Koji od navedenih uslova su najpogodniji za formiranje radiacione magle?";"Visoka relativna vlažnost vazduha, slabi vetrovi i vedro nebo.";"Visoka relativna vlažnost vazduha, umeren vetar i oblacno nebo.";"Mala relativna vlažnost vazduha, slabi vetrovi i vedro nebo.";"Visoka relativna vlažnost vazduha, slabi vetrovi i oblacno nebo.";"a";"Meteorologija"
"35";"Koji od sledecih uslova najverovatnije prouzrokuje grmljavinske nepogode ?";"Visok sadržaj vlage sa strmim temperaturnim gradijentom.";"Visok sadržaj vlage sa blagim temperaturnim gradijentom.";"Mali sadržaj vlage sa strmim temperaturnim gradijentom.";"Mali sadržaj vlage sa blagim temperaturnim gradijentom.";"a";"Meteorologija"
"36";"Koji tip oblaka je najcešce povezan za prolaskom toplog fronta?";"CI, CS, AS, NS.";"CC, AC, CU, CB.";"CI, CC, NS, CB.";"CC, SC, ST, NS.";"a";"Meteorologija"
"37";"Nestabilan vazduh je prisiljen da se podiže sa jedne strane planine. Kakvo vreme se može ocekivati na obroncima planine koje su izložene vetru?";"Oblak sa izraženim vertikalnim razvojem.";"Gust stratus tip oblaka, najverovatnije nimbostratus.";"Bez promena, pošto ce vazduh poceti da pada zbog adijabatskog zagrevanja nakon prelaska vrha planine.";"Oblaci neposredno iznad vrhova planina (Cap clouds) sa mogucim lentikularnim altokumulusima. 050.04 -";"a";"Meteorologija"
"38";"Temperaturna grupa 28/24 u METAR izveštaju predstavlja:";"Osmotrena temperatura vazduha je 28°C , temperatura tacka rose je 24°C.";"Osmotrena temperatura vazduha je 28°C u trenutku izveštavanja, ali se ocekuje da temperatura vazduha bude 24° C do kraja TREND prognoze.";"Temperatura mokrog termometra je 28°C i temperatura suvog termometra je 24°C.";"Osmotrena temperatura tacke rose je 28°C i osmotrena temperatura vazduha je 24°C.";"a";"Meteorologija"
"39";"U dole navedenom METAR izveštaju izostavljena je visina baze sloja oblaka. Na kojoj visini možemo ocekivati bazu sloja oblaka ukoliko postoji kumulus tip oblaka 28005KT9999 SCT??? 12/05 Q1020 NOSIG.";"SCT028.";"SCT042.";"SCT020.";"SCT280.";"a";"Meteorologija"
"40";"ATIS emisije se obnavljaju.";"Kada dode do bilo kakve promene aerodromskih ili meteoroloških informacija.";"Samo kada dode do promene aerodromske informacije.";"Na svakih pola sata.";"Na svaki sat.";"a";"Meteorologija"
"41";"Avion leti na konstantnoj indiciranoj visini od PSS A (QNH 1009mb) do PSS B (QNH 1019m. Šta ce se desiti iznad PSS B ukoliko barometarska skala visinomera nije resetovana.";"Indicirana visina ce biti manja od stvarne visine.";"Indicirana visina ce biti ista kao stvarna visina.";"Indicirana visina ce biti veca od stvarne visine. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 7 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 7 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Indicirana visina može biti veca ili manja u zavisnosti od nadmorske visine PSS.";"a";"Meteorologija"
"42";"Avion leti sa aerodroma A ( QNH 1020 mb) , prema aerodromu B (QNH=999mb).Aerodrom ""A"" se nalazi 800 ft ispod srednjeg nivoa mora dok je aerodrom ""B"" 500 ft iznad srednjeg nivoa mora. Ukoliko vrednost na barometarskoj skali visinomera nije resetovana od tr";"1,130ft.";"1,430ft.";"130ft.";"-130ft.";"a";"Meteorologija"
"43";"BECMG 1621/1701 BKN030 u TAF prognozi znaci :";"Nastanak izmedu 16. u mesecu u 2100 UTC i 17. u mesecu 0100UTC razbijene oblacnosti (5-7 osmina oblacnosti) na 3000 ft iznad aerodromskog nivoa.";"Nastanak izmedu 1621 UTC i 1701 UTC razbijene oblacnosti (3-4 osmina oblacnosti) na 300 ft iznad aerodromskog nivoa.";"Nastanak od 1621 UTC razbijene oblacnosti (5-7 osmina oblacnosti) na 3000 ft iznad.";"Nastanak od 1621 UTC razbijene oblacnosti (3-4 osmina oblacnosti) na 300 ft iznad aerodromskog nivoa.";"a";"Meteorologija"
"44";"EGTT SIGMET SST 01 VALID 310730/311130 EGRR LONDON FIR ISOL CB FCST TOPS FL370 SST ROUTES W OF W00400 STNR NC = Šta predstavlja šifra ""SST"" u gore navedenoj SIGMET prognozi?";"Transonicne i Supersonicne nivoe leta.";"Samo supersonicne nivoe leta.";"Subsonicne i transonicne nivoe leta.";"Samo subsonicne nivoe leta.";"a";"Meteorologija"
"45";"Grupa vidljivosti R20/0050 u METAR izveštaju znaci:";"Izmerena vidljivost, pomocu instrumenata(opreme) na PSS, duž PSS 20 iznosi 50 m.";"Za PSS 20 , trenutna vidljivost je 500 m izmerena pomocu opreme (instrumenata) za merenje vidljivosti na PSS.";"Objavljena vidljivost duž PSS je 50m, kao rezultat merenja vidljivosti duž PSS pomocu instrumenata /opreme za merenje vidljivosti u poslednjih 20 minuta.";"Na PSS 20, trenutna vidljivost je manja od 5000m.";"a";"Meteorologija"
"46";"Kada je bio izdat sledeci METAR izveštaj: METAR LSZH 131630Z 24008KT 0666 R16/1000U FG DZ FE003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT 1800 9999 NSW=.";"U 16:30 UTC, 13. Dana tekuceg meseca.";"U 16 casova UTC, 30. Dana tekuceg meseca.";"U 16:30 po lokalnom vremenu.";"U 24:00 po lokalnom vremenu, 8. Dana tekuceg meseca.";"a";"Meteorologija"
"47";"Kada možemo racunati da ce se na aerodromu podici magla i da ce biti uslova za VFR letenje: METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 BECMG.";"Posle 18:00 UTC.";"Do 17:00 UTC.";"Najkasnije do 18:00 UTC.";"Izmedu 17:00 i 18:00 UTC.";"a";"Meteorologija"
"48";"Kada se prognozira jak vetar u AIRMET prognozi?";"Kada se ocekuje brzina vetra veca od 20kt.";"Kada se ocekuje brzina vetra veca od 10kt.";"Kada se ocekuje brzina vetra veca od 15 kt.";"Kada se ocekuje da brzina najjaceg vetra bude veca od 25 kt.";"a";"Meteorologija"
"49";"Kada se TREND nalazi na kraju METAR izveštaja ,on zapravo predstavlja vremensku prognozu koja je validna za:";"Period nakon 2 sata od vremena osmatranja.";"Period nakon 1 sata od vremena osmatranja.";"Period nakon 2 sata od vremena izdavanja izveštaja.";"Period nakon 1 sata od vremena izdavanja izveštaja.";"a";"Meteorologija"
"50";"Kakvo se vreme predvida na aerodromu posle 12:00 UTC: ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 8 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 8 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs TAF LYBE 160500Z 1606/1706 13010KT 9000 BKN020 BECMG 1606/1608 SCT015CB BKN020 TEMPO 1608/1612 17012G22KT 1000 TSRA SCT010CB BKN020 FM12 15006KT 9999 BKN020 BKN100=.";"Duvace jugoistocni vetar srednje jacine, vidljivost u poboljšanju preko 10 km, prestanak padavina,Povecanje oblacnosti, baza oblaka 600 m.";"Kišovito vreme sa pljuskovima, rafalni vetar, vidljivost manja od 10 km.";"Povecanje vidljivosti na 5 do 10 km, smanjenje kolicine oblacnosti na 1/8 sa bazom 600 m i 1/8 sa bazom na 3000 m.";"Duvace jugoistocni vetar jacine 6 kt, vidljivost povoljna za letenje u VMC uslovima, nebo potpuno Prekriveno oblacima, cija je baza na 600 m.";"a";"Meteorologija"
"51";"Kod : ""BECMG FM 1100 -RASH"" u METAR izveštaju predstavlja :";"Nastanak, od 1100 UTC,umerenih kišnih pljuskova.";"Od 1100 UTC,prestanak kišnih pljuskova.";"Nastanak,od 1100 UTC,pljuskovi.";"Nastanak,od 1100 UTC do 0000 UTC, umerenih kišnih pljuskova.";"a";"Meteorologija"
"52";"Koja je bila temperatura na aerodromu u casu osmatranja vremena: METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 BECMG AT1800 9999=.";"17°C.";"Izmedu 10°C i 18°C.";"16°C.";"Izmedu 16°C i 17°C.";"a";"Meteorologija"
"53";"Koje padavine su bile na aerodromu u casu osmatranja vremena: METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FSW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT 1800 9999 NSW =.";"Slaba rosulja.";"Dugotrajna kiša slabog intenziteta.";"Grad.";"Pljusak kiše.";"a";"Meteorologija"
"54";"Koji od navedenih odgovora predstavlja ispravno dešifrovanu TAF prognozu: LYBE 161100Z 1612/1712 VRB08KT9999 SCT025?";"Važi od 16.og u mesecu u 12.00 do 17.og u mesecu u 1200 UTC ; prizemni vetar ce imati promenljiv pravac i brzinu od 8kt pri cemu je vidljivost 10km ili više; 3-4 osmine oblacnosti sa bazom sloja oblaka 2500ft iznad aerodroma.";"Važi od 1612 do 1712 UTC ; prizemni vetar je promenljiv po pravcu sa brzinom od 8kt; vidljivost je 10km i više, visina baze sloja oblaka je 2500ft iznad srednjeg morskog nivoa.";"Osmotreno u 1611 UTC; prizemni vetar je promenljiv po pravcu i brzini; prosecna brzina vetra je 8 kt: vidljivost 10 km ili više, i visina baze sloja oblaka iznad aerodromskog nivoa je 2500 ft.";"Osmotreno u 1612 UTC; prizemni vetar je promenljiv po pravcu i brzini; sa vidljivosti 10 km , visinom baze sloja oblaka 2500 ft iznad nivo terena.";"a";"Meteorologija"
"55";"Koji od ponudenih odgovora predstavalja ispravno dešifrovan METAR izveštaj: METAR EGKL 130350Z 32005KT 0400N DZ BCFG VV002.";"Osmotreni vremenski uslovi 13- tog dana tekuceg meseca u 03 50Z , pravac prizemnog vetra 320°u odnosu na pravi sever, brzina vetra 05kt, minimalna meteorološka vidljivost 400 m u pravcu severa, umerena sitna kiša, sa postojanjem maglovitih slojeva i verti";"Objavljeni vremenski uslovi 13- tog dana tekuceg meseca u 03 50Z, pravac prizemnog vetra 320°u odnosu na magnetni sever,brzina vetra 05kt,,minimalna meteorološka vidljivost 400 m u pravcu severa, umerena sitna kiša, sa postojanjem maglovitih slojeva i ver";"Validnost vremenskog izveštaja je 13 - tog dana tekuceg meseca izmedu 0300 i 1500Z, pravac prizemnog vetra 320°u odnosu na pravi sever, brzina vetra 05kt, minimalna meteorološka vidljivost 400 m u pravcu severa, umerena sitna kiša, sa postojanjem maglovit";"Validnost vremenskog izveštaja je izmedu 0300 i03 50Z pravac prizemnog vetra 320° u odnosu na pravi sever, brzina vetra 05kt, minimalna meteorološka vidljivost 400 m u pravcu severa, umerena sitna kiša, i vertikalna vidljivost 200ft.";"a";"Meteorologija"
"56";"Koji vremenski fenomen je posledica temperaturne inverzije? ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 9 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 9 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Stabilne vazdušne mase.";"Nestabilne vazdušne mase.";"Vertikalni razvoj vetrova na planinskim padinama.";"Grmljavinske nepogode unutar vazdušne mase.";"a";"Meteorologija"
"57";"Koju fazu grmljavinske nepogode karakterišu pretežno nispona strujanja.";"Fazu rasturanja.";"Pocetnu fazu.";"Fazu zrelosti.";"Kumulus fazu.";"a";"Meteorologija"
"58";"Koju fazu grmljavinske nepogode karakterišu samo uspona strujanja?";"Pocetnu fazu.";"Fazu zrelosti.";"Fazu rasturanja.";"Završnu fazu.";"a";"Meteorologija"
"59";"Koju uslovi mora da postoje da bi došlo da razvoja oluje sa grmljavinom:";"Medusobna reakcija velike kolicine vlage i strmog gradijenta temperature izraženog kroz povecanje vertikalnog gradijenta.";"Medusobna reakcija velike kolicine vlage i veoma stabilne atmosfere.";"Medusobna reakcija , stabilne atmosfere, izražene kroz povecanje strmog gradijenta temperature, i velike kolicine vlage.";"Medusobna reakcija strmog gradijenta temperature, izraženog kroz povecanje vertikalnog gradijenta ,i niske relativne vlažnosti.";"a";"Meteorologija"
"60";"VOLMET emisije se definišu kao :";"Neprekidne radio emisije aktuelnih meteoroloških osmatranja i prognoza na odredenom aerodromu.";"Radio emisija meteorološke prognoze na odredenom aerodromu.";"Kontinuirani telefonski izveštaj na odredenom aerodromu- metars.";"Telegrafski izveštaj na odredenom aerodromu tafs i metars.";"a";"Meteorologija"
"61";"VOLMET emisije se obnavljaju?";"Na svakih pola sata.";"Svaki sat.";"4 puta dnevno.";"2 puta dnevno.";"a";"Meteorologija"
"62";"VOLMET emisije su?";"Zemlja-vazduh radio emisije na HF I VHF frekvencijama.";"Vazduh – zemlja radio emisije na HF I VHF frekvencijama.";"Vazduh – zemlja radio emisije na HF I VHF frekvencijama.";"Zemlja-vazduh radio emisije na LF I VHF frekvencijama.";"a";"Meteorologija"
"63";"Vremenska prognoza za oblast AIRMET predstavlja prognozu vremena do?";"FL100.";"FL180.";"FL010.";"FL240.";"a";"Meteorologija"
"64";"Kolika je bila baza oblaka na aerodromu u casu osmatranja vremena: METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT1800 9999 NSW=.";"300 m.";"10 ft.";"100 ft.";"1000 m. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 10 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 10 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"a";"Meteorologija"
"65";"Kolika je kolicina oblacnosti u nižem sloju oblaka nad aerodromom u casu osmatranja vremena: METARLSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 NECMG TL1700 0800 FG BECMG AT1800 9999 NSW=.";"1 /8 to 2/8.";"5/8 to 7/8.";"8/8.";"Manje od 1/8.";"a";"Meteorologija"
"66";"Kolika je temperatura vazduha na visini 7000 ft, ako je temperatura vazduha na nadmorskoj visini 1.500 ft 15°C i ako pretpostavimo da važi vertikalni termicki gradijent ISA (ICAO):";"+3°C.";"+4°C.";"3. 0°C.";"-2°C.";"a";"Meteorologija"
"67";"Koliki je period važenja WAFC karte znacajnog vremena?";"Odredeno fiksno vreme.";"6 sati.";"3 sata.";"30 minuta.";"a";"Meteorologija"
"68";"Koliko je iznosio vazdušni pritisak na aerodromu u casu osmatranja vremena: METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 BECMG AT1800 9999=.";"1018 hpa (QNH).";"1000 hpa (QNH).";"999 hpa (QFE).";"1018 hpa (QFE).";"a";"Meteorologija"
"69";"Koriolisova sila na Severnoj hemisferi ce prouzrokovati kretanje vazduha koji naizgled skrece:";"Desno i prouzrokuje geostafski vetar koji ima pravac paralelno sa izobarama do visine od oko 2000 ft agl.";"Levo i prouzrokuje vetar koji ima pravac paralelno sa izobarama do visine od oko 2000 ft agl.";"Levo i prouzrokuje vetar koji duva polako po izobarama do visine od oko 2000 ft agl.";"Desno i prouzrokuje površan vetar koji duva po izobarama do visine od oko 2000 ft agl.";"a";"Meteorologija"
"70";"Letite iznad nivoa hladnog vazduha, a tacno iznad vas je topli front. Ukoliko pada kiša , kakvu vrstu zaledivanja možete ocekivati?";"Kišu ili proziran-gladak led.";"Karburatorski led.";"Hrapav-mutan led.";"Inje.";"a";"Meteorologija"
"71";"Letite na konstantnoj indiciranoj visini u odnosu na QNH podešenim na vrednost od 1015 mb na barometarskoj skali i primecujete da spoljna temperature vazduha konstantno opada. Šta ce se dešava sa vašom stvarnom visinom?";"Smanjuje se.";"Raste.";"Ostaje ista.";"Smanjuje se pa se povecava.";"a";"Meteorologija"
"72";"LFFF SIGMET SST 1 VALID 310600/311100 LFPW- UIR FRANCE MOD TURB FCST BLW FL420 W of 04W MOV E 30KT NC = Koja od opasnosti je prognozirana u gore navedenoj SIGMET poruci.";"Umerena turbulencija ispod 42000 ft zapadno od :zapadno 4 stepena i premešta se na istok.";"Umerena turbulencija na 42000 ft zapadno od :zapadno 4 stepena i premešta se na istok. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 11 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 11 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Umerena turbulencija ispod 42000 ft zapadno od :zapadno 4 stepena i premešta se od istoka.";"Turbulencija na 42000 ft zapadno od :zapadno 4 stepena i premešta se brzinom 30 kt.";"a";"Meteorologija"
"73";"Na kojem frekventnom opsegu se obicno emituje ATIS ?";"VHF.";"LF.";"HF.";"ADR.";"a";"Meteorologija"
"74";"Na koji nacin se vrši identifikacija trenutnog izveštaja prilikom ATIS emisije ?";"Pomocu Alfabet koda.";"Pomocu broja.";"Pomocu perioda važenja izveštaja.";"Pomocu vremena izdavanja izveštaja.";"a";"Meteorologija"
"75";"Na osnovu dijagrama odrediti zonu koju navedena TAF prognoza opisuje(Pogledajte sliku PPL Meteo-5) 1322 35020KT9999 SCT030 SCT090 TEMPO 1322 8000 SHRA BKN015 PROB30 TEMPO 1522 5000 +RASH SCT008 BKN009CB=.";"Zona 3.";"Zona 1.";"Zona 1 i 2.";"Zona 2 i 4.";"a";"Meteorologija"
"76";"Pod uslovom da minimalna sektorska visina nije ustanovljena, CAVKOK grupa u TAF prognozi ili METAR izveštaju znaci da je:";"Vidljivost 10 km ili više, i da ne postoje oblaci ispod 5000 ft.";"Vidljivost 10 km ili više, i mali broj oblaka ispod 5000 ft.";"Vidljivost 10 nm ili više, bez oblaka ispod 5000 ft.";"Vidljivost 10 nm ili više, bez rasprostranjenih oblaka ispod 5000 ft.";"a";"Meteorologija"
"77";"Prognoza za oblast AIRMET se izdaje _________ period važenja je _________ a poželjno je da period važenja ne bude duži od __________.";"4 puta dnevno / 8 sati / 6 sati.";"6 puta dnevno / 8 sati / 4 sata.";"4 puta dnevno / 6 sati / 4 sata.";"6 puta dnevno / 4 sati / 4 sata. 050.05 -";"a";"Meteorologija"
"78";"Kakav vetar oznacava znak na meteorološkoj karti: (Pogledajte sliku PPL Meteo-15).";"Severni, jacine 60 cvorova.";"Zapadni, jacine 60 cvorova.";"Južni, jacine 15 cvorova.";"Istocni, jacine 15 cvorova 12] 2.";"a";"Meteorologija"
"79";"Linija koja na meteorološkoj karti povezuje mesta koja imaju jednake vrednosti barometarskog pritiska na istoj nadmorskoj visini naziva se:";"Izobara.";"Izoterma.";"Izalobara.";"Kontura.";"a";"Meteorologija"
"80";"Metod po kom energija se transformiše iz jednog oblika u drugi sa kojim je u kontaktu naziva se:";"Kondukcija.";"Radijacija.";"Konvenkcija.";"Latentna toplota.";"a";"Meteorologija"
"81";"Na kojem rastojanju ispred tipicnog toplog fronta se može naici na pojavu padavina? ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 12 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 12 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"200 milja ispred položaja površine toplog fronta.";"50 milja ispred položaja površine toplog fronta.";"500 milja ispred položaja površine toplog fronta.";"2 milje ispred položaja površine toplog fronta.";"a";"Meteorologija"
"82";"Na osnovu dijagrama odrediti na visini od 2000f t brzinu vetra i temperaturu za tacku u preseku 50°N 0° E/W (Pogledajte sliku PPL Meteo-1).";"215/13kt+11°C.";"200/12kt+11°C.";"220/13kt+12°C.";"180/20kt+10°C.";"a";"Meteorologija"
"83";"Na osnovu dijagrama odrediti na visini od 5000ft brzinu vetra za tacku u preseku 50°N 0°EM: (Pogledajte sliku PPL Meteo-2).";"250/15kt.";"180/20kt.";"070/15kt.";"230/1Okt.";"a";"Meteorologija"
"84";"Na osnovu dijagrama, odrediti pojavu koja je identifikovana sa slovom J u tacki 60°N 12°W? (Pogledajte sliku PPL Meteo- 10).";"Okluzivni front.";"Topli front.";"Kvazistacionaran front.";"Tropski front.";"a";"Meteorologija"
"85";"Na osnovu karte znacajnog vremena (male visine) , primecujemo sistem pritiska 50 stepeni severno, 1 stepen istocno, oznacen sa slovom ""L"", strelicom i brojevima ""20"" i ""988"". Šta predstavlja ovako definisan sistem pritiska? (Pogledajte sliku PPL Meteo-14)";"Ciklon sa centrom pritiska 988 mb, krecuci se prema istoku brzinom 20kts.";"Ciklon sa centrom pritiska 988 mb, krecuci se prema zapadu brzinom 20 kts.";"QFE pritisak u polju pritiska 988 mb.";"Regionalni QNH pritisak od 988 mb.";"a";"Meteorologija"
"86";"Na osnovu ponudenih odgovora izaberite Niske, Srednje i Visoke oblake po rastucem nizu.";"Stratusi,Altokumulusi,Cirusi.";"Nimbostratusi,Kumulonimbusi,Cirusi.";"Altostratusi,Altokumulusi,Cirusi.";"Cirusi,Kumulonimbusi,Stratusi.";"a";"Meteorologija"
"87";"Nagomilavanje leda na induktivnom sistemu klipnog motora je prouzrokovano:";"Podešavanjem male snage, velikom vlažnosti vazduha i toplim vazduhom.";"Podešavanjem velike snage, umerenom vlažnosti vazduha i hladnim vazduha.";"Podešavanjem male snage, malom vlažnosti i toplim vazduhom.";"Podešavanjem velike snage, visokom vlažnosti i toplim vazduhom.";"a";"Meteorologija"
"88";"Najcešci tip zemaljske ili prizemne temperaturne inverzije je proizvod.";"Zemljine radijacije tokom vedre, relativno mirne noci.";"Kretanja hladne vazdušne mase ispod tople vazdušne mase ili kretanje tople vazdušne mase iznad hladne vazdušne mase.";"Ubrzanog podizanja tople vazdušne mase do visine planinskog terena.";"050.06 -";"a";"Meteorologija"
"89";"Tokom _____ celije grmljavinske nepogode, oblak sadrži_______.";"Faze zrelosti / uspona i nispona strujanja vazduha. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 13 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 13 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Pocetne faze / uspona i nispona strujanja vazduha.";"Faze rasturanja / uspona i nispona strujanja vazduha.";"Pocetne faze / samo nispona strujanja.";"a";"Meteorologija"
"90";"Tokom vedre noci, temperatura na površini zemlje ce ________ Relativna Vlažnost ce se _________ a tacka rose ce _______.";"Padati / Povecati / Ostati ista.";"Padati / Povecati / Povecati.";"Porasti / Povecati / Padati.";"Padati / Smanjiti / Ostati ista.";"a";"Meteorologija"
"91";"Tokom zimskih meseci, nastajanje kojih od navedenih vremenskih prilika je karakteristicno za postojanje anticiklona.";"Opšte smirivanje vremenskih prilika sa adijabatskim zagrevanjem, vedro nebo, inverzija.";"Opšte smirivanje vremenskih prilika zbog uticaja hladenja zemljine površine na formiranje proširenog oblaka.";"Tokom dana, zagrevanje zemljine površine bi trebalo da utice na formiranje nestabilne atmosfere sa razvojem konvektivnog oblaka.";"Tokom noci, kako se zemljina površina hladi,trebalo bi da dode do povecanja vertikalnog razvoja oblaka.";"a";"Meteorologija"
"92";"Turbulencija, smicanje vetra, zaledivanje, slabe i jake padavine asociraju na pojavu kumulonimbusa. Koje od sledecih tvrdenja je tacno?";"Navedene rizicne situacije se mogu izbeci ukoliko se ne leti blizu oblaka ili kroz oblak.";"Rizik postojanja opasnih situacija je veoma mali.";"Jake padavine se mogu javiti izvan oblaka , ali pojava turbulencije i zaledivanja je ogranicena na prostor unutar oblaka.";"Sve rizicne situacije se mogu susresti unutar ili blizu oblaka.";"a";"Meteorologija"
"93";"U kojem sloju atmosfere se nalazi najveca kolicina vodene pare?";"U Troposferi.";"U Tropopauzi.";"U Stratosferi.";"U Stratopauzi.";"a";"Meteorologija"
"94";"U kojim uslovima , led na strukturi vazduhoplova najcešce ima najvecu stopu nagomilavanja.";"Kada pada ledena kiša.";"Kada pada ledena rosulja.";"Kada imamo kumuluse sa temperaturom manjom od temperature zamrzavanja.";"";"a";"Meteorologija"
"95";"U poredenju sa ISA uslovima , kakav uticaj ima topli vazduh na rastojanje prikazano kao promena pritiska za 1 hpa ( barometarska visinska stepenica).";"Povecava ga.";"Smanjuje ga.";"Nema nikakvog uticaja.";"Nemoguce je odrediti.";"a";"Meteorologija"
