"756";"Maksimalna masa bez goriva je definisana kao:";"Maksimalna dozvoljena masa vazduhoplova bez upotrebljivog goriva";"Maksimalna dozvoljena masa vazduhoplova bez putnika ili goriva";"Maksimalna dozvoljena masa vazduhoplova bez posade ili goriva";"Maksimalna dozvoljena masa vazduhoplova bez putnika, posade i prtljaga";"A";"perfom"
"757";"Maksimalna masa na poletanju je definisana kao:";"Maksimalna dozvoljena ukupna masa na početku poletanja";"Maksimalna dozvoljena ukupna masa pre taksiranja";"Maksimalna dozvoljena ukupna masa pre poletanja";"Maksimalna dozvoljena ukupna masa na tački uzleta ( rotacije )";"A";"perfom"
"758";"Koji od sledećih situacija može pod određenim uslovima rezultirati strukturalna oštećenja?";"Vazduhoplov je leteo iznad njegovih svih maksimalnih masa";"Vazduhoplov opšte kategorije je leteo sa njegovom maksimalno odobrenom masom";"Vazduhoplov je leteo iznad njegove maksimalne mase na sletanju";"Vazduhoplov normalne kategorije je leteo sa njegovom maksimalno odobrenom masom";"A";"perfom"
"759";"Brzina koja se nikada ne sme prekoračiti (VNE) i na brzinomeru je označena crvenom kružnom linijom je \nbrzina pri kojoj:";"Letenje je dozvoljeno samo u mirnom vazduhu";"Produženi let nije siguran";"Let je zabranjen";"Će se desiti strukturalna oštećenja";"A";"perfom"
"760";"Kada letiš u veoma turbulentnom vazduhu, koja je prihvatljiva maksimalna brzina, da bi izbegao \npreopterećenje strukture?";"VRA ili VA";"VD ili VNO";"VNO ili VFE";"VD ili VA";"A";"perfom"
"761";"Vaš vazduhoplov ima uljni rezervoar kapaciteta 3 imp/gal, koji je postavljen 20 inches iza referentne \nlinije. Data je težina ulja 9.1 lbs/gal. Moment rezervoara je:";"546 lb in.";"60 lb in.";"27.3 lb in.";"182 lb in.";"A";"perfom"
"762";"Pretpostavimo da je vazduhoplov na zemlji, koji izraz najbolje opisuje prikaz ""D"". (Vidi sliku PPL FPP-2)";"Maksimalna masa.";"Masa bez goriva";"Masa na poletanju.";"Masa praznog vazduhoplova.";"A";"perfom"
"763";"Vazduhoplov je natovaren tako da mu je centar težišta na zadnjoj granici I Brzina prevlačenja se smanjuje, što je negativan faktor.\nII Dolet i autonomija leta se smanjuju, što su negativni faktori.\nIII Rizik za prevlačenje se povećava, što je negativan faktor.\nIV Sile na palici se povećavaju, što je negativan faktor.";"Samo II i III je tačno";"Sve je tačno";"Samo I i IV je tačno";"Samo II i IV je tačno";"A";"perfom"
"764";"Sertifikacioni zahtevi upućuju da kada tovarimo laki avion:";"Centar težišta mora biti u okviru određenih limita i maksimalna masa na poletanju ne sme se \nprekoračiti.";"Sva sedišta, prtljažni prostori i rezervoari goriva su u okviru limita centra težišta , tako da je \nnemoguće opteretiti vazduhoplov preko limita.-";"Sa maksimalnim brojem putnika i prtljaga i pun goriva, vazduhoplov neće preći odobrenu \nmaksimalnu masu na poletanju.";"Da maksimalna masa na poletanju se ne prelazi, i centar težišta da bude najmanje 5% unutar \ndozvoljenih granica.";"A";"perfom"
"765";"Maksimalna masa vazduhoplova na poletanju može biti ograničena sa:";"Strukturalnim proračunatim graničnim opterećenjem i/ili dužinom poletno-sletne staze, visine i \ntemperature";"Odobrenim performansama u odnosu na kategoriju vazduhoplova npr. Opšta / normalna / \nakrobatska";"Uslovima plovidbenosti vazduhoplova";"Svim navedenim gore";"A";"perfom"
"766";"Suva operativna težina je definisana kao:";"Ukupna masa vazduhoplova opremljenog za određenu vrstu letačkih zadataka uključujući i posadu, \nprtljag posade i posebnu opremu , bez potrebnog goriva i tereta za transport";"Ukupna masa vazduhoplova opremljenog za određenu vrstu letačkih zadataka uključujući i posadu, \nprtljag posade, ketering i pokretnu opremu za posluženje putnika i gorivo";"Ukupna masa vazduhoplova opremljenog za određenu vrstu letačkih zadataka uključujući i posadu, \nprtljag posade, ketering i pokretnu opremu za posluženje putnika i teret za transport";"Ukupna masa vazduhoplova opremljenog za određenu vrstu letačkih zadataka uključujući i posadu, \nprtljag posade, ketering i pokretnu opremu za posluženje putnika, teret za transport i gorivo.";"A";"perfom"
"767";"Vazduhoplovu koji je natovaren na opasan način, tako da mu je centar težišta van njegove prednje \ngranice će se:";"Povećati uzdužna stabilnost i brzina prevlačenja";"Zahtevati manji napor za ravnanje na sletanju";"Zahtevati manji napor za odlepljenje na poletanju";"Povećati dolet i autonomija leta.";"A";"perfom"
"768";"Letačke karakteristike vazduhoplova čiji je centar težišta na prednjoj granici će biti:";"Neosetljivost komandi po piču ( visini ) i dobra uzdužna stabilnost";"Neosetljivost komandi po piču ( visini ) i slaba uzdužna stabilnost";"Osetljivost komandi po piču ( visini ) i slaba uzdužna stabilnost";"Osetljivost komandi po piču ( visini ) i dobra uzdužna";"A";"perfom"
"769";"Vazduhoplov težine 2000 lbs sa ukupnim momentom centra težišta od + 169400 lb napunjen je sa 440 lbs goriva. Ako je efektivni krak goriva 88.5 inches, nazad u odnosu na referentnu liniju, kolika će biti nova masa vazduhoplova i momenat centra težišta?";"2440 lbs +208340 lb in.";"1560 lbs +208340 lb in.";"2440 lbs +169488.5 lb in.";"1560 lbs +169488.5 lb in.";"A";"perfom"
"770";"Planirate da opteretite vazduhoplov sa maksimalno dozvoljenim teretom. Vaše glavno razmatranje za \nvreme planiranja leta biće:";"Količina goriva možda će morati biti ograničena da bi se sprečilo prekoračenje maksimalno \ndozvoljene ukupne mase/težine.";"Obavezno se nosi maksimalna količina goriva kada se prevoze putnici";"Količina goriva je proračunata u proračunima tereta";"Teret možda mora biti smanjen da bi se omogućilo punjenje maksimalne količine goriva.";"A";"perfom"
"771";"Ukupna masa tereta ( ukupno opterećenje )";"Ukupna masa putnika , prtljaga i robe";"Uključuje vodu za piće i hemijska sredstva u toaletu";"Ukupna masa putnika , prtljaga , robe i goriva";"Uključuje bazičnu masu praznog aviona";"A";"perfom"
"772";"Posledice letenja vazduhoplova sa centrom težišta preko zadnjeg limita će biti:\nI na zemlji, vazduhoplov će biti težak na rep, i moment ulaska putnika ili moment ulaska posade ili moment punjenja goriva može izazvati pad na rep\nII komande leta mogu postati suviše osetljive, povećavajući rizik od udara repom na odlepljenju\nIII povećaće se tendencija za prevlačenje i može biti nemoguće da se ostvari balansirani let bez ruku ( ne može se vazduhoplov natrimovati )\nIV Vađenje iz kovita može biti puno teže";"Svi navodi su tačni";"Samo navod I je tačan";"Samo navodi I i IV su tačni";"Samo navodi II i III su tačni";"A";"perfom"
"773";"Pretpostavljajući da je vazduhoplov na zemlji „na odmoru“, koji izraz najbolje opisuje prikaz A? (Vidi \nsliku PPL FPP-2)";"Masa bez goriva";"Masa na poletanju.";"Maksimalna masa.";"Masa praznog vazduhoplova";"A";"perfom"
"774";"U kojoj kategoriji, opštoj ili normalnoj, očekuješ da letiš vazduhoplov prikazan na dodatoj envelopi \ncentra težišta/moment, ako je njegova masa 2100 lbs i moment centra težišta 90,000 lb inches? (Vidi \nsliku PPL FPP-7)";"Normalnoj.";"Opštoj";"Obe";"Nijedna";"A";"perfom"
"775";"Šta se koristi kao osnova za određivanje granica centra težišta i na kojim osama se on nalazi? \nOsa / Reference";"Uzdužna / Datum ( referentna linija )";"Normalna / obloga glavčine elise";"Poprečna / Rep";"Vertikalna / Točkovi";"A";"perfom"
"776";"Proizvođač određuje granice centra težišta i:";"One su obavezne.";"Ima samo prednju granicu.";"Su samo uputstvo";"Ima samo zadnju granicu";"A";"perfom"
"777";"Vaš vazduhoplov ima:\nMasu na poletanju: 2353 tbs\nProračunati položaj centra težišta na poletanju: 89.75 inches iza referentne linije\nPredviđenu potrošnju goriva: 200 lbs sa centrom težišta 85.00 inches nazad od referentne linije. Koja će biti pozicija centra težišta na sletanju?";"90.19 inches iza referentne linije";"82.52 inches iza referentne linije";"105.98 inches iza referentne linije";"96.97 inches iza referentne linije";"A";"perfom"
"778";"Opseg centar težišta većine vazduhoplova se smanjuje, sa povećanjem mase, kao rezultat od:";"Prednja granica centra težišta se pomera nazad i smanjuje stabilnost";"Zadnja granica centra težišta se pomera napred i povećava stabilnost";"Zadnja granica centra težišta se pomera nazad i povećava se statička margina";"Statička margina se pomera napred i smanjuje pokretljivost";"A";"perfom"
"779";"Kada proračunavamo maksimalnu masu bez goriva, uključujemo sledeće:";"Posadu, putnike, prtljag i ketering";"Posadu, putnike i prtljag";"Posadu, putnike, prtljag, ketering i gorivo";"Pijaća voda i hemikalije u toaletu";"A";"perfom"
"780";"Kakav uticaj će imati veća masa vazduhoplova na brzinu rotacije i bezbednu brzinu poletanja?";"Povećaće obe brzine";"Smanjiće obe brzine";"Povećaće brzinu rotacije i smanjiće bezbednu brzinu poletanja";"Smanjiće brzinu rotacije i povećaće bezbednu brzinu poletanja";"A";"perfom"
"781";"Kakav je uticaj nagiba piste na poletanje?";"Pozitivan nagib ( na gore ) će povećati dužinu poletanja";"Pozitivan nagib ( na gore ) će povećati performanse poletanja";"Negativan nagib ( na dole ) će povećati dužinu poletanja";"Negativan nagib ( na dole ) će smanjiti performanse";"A";"perfom"
"782";"Deo piste koji se koristi za normalno poletanje, isključujući „kliervej“ ili „stopvej“ odnosi se na:";"Raspoloživa dužina zaleta – dužina piste (TORA).";"Raspoloživa dužina sletanja (LDA).";"Raspoloživa dužina poletanja (TODA).";"Raspoloživa dužina u nevolji (EMDA).";"A";"perfom"
"783";"Ako je gustina atmosfere smanjena, dužina poletanja će je:";"Povećana";"Smanjena";"Bez uticaja";"Kontrolisana vetrom";"A";"perfom"
"784";"Ako se gustina vazduha poveća iznad ISA uslova, to će usloviti:";"Poboljšanje( povećanje ) performansi na poletanju";"Povećanje dužine poletanja";"Pogoršanje ( smanjenje) performansi na poletanju";"Smanjenje samo dužine zaleta";"A";"perfom"
"785";"Relativno mala gustina atmosfere će prouzrokovati umanjenje:";"Uzgona i snage motora, što će prouzrokovati potrebu za većom dužinom poletanja";"Potisak i otpor nemaju opisan efekat na potrebnu dužinu poletanja";"Otpor omogućava upotrebu većeg ugla flapsa";"Pomeranje otpora gubitkom snage motora daje bolje ubrzanje";"A";"perfom"
"786";"Osnovni razlog poletanja u vetar je da bi se:";"Smanjila brzina u odnosu na zemlju (ground speed) u momentu uzleta vazduhoplova";"Smanjila raspoloživa dužina poletanja";"Povećala brzina vazduhoplova u odnosu na zemlju (ground speed)";"Povećala dužina poletanja";"A";"perfom"
"787";"Koji će uticaj na poletanje imati povećanje maksimalne težine vazduhoplova?";"Povećaće se brzina prevlačenja i potrebna dužina zaleta ( dužina piste )";"Smanjiće se brzina prevlačenja i povećaće se potrebna dužina zaleta ( dužina piste )";"Povećaće se brzina prevlačenja i smanjiće se potrebna dužina zaleta ( dužina piste )";"Smanjiće se brzina prevlačenja i potrebna dužina zaleta ( dužina piste )";"A";"perfom"
"788";"Šta je razlog povećanja brzine u produženom penjanju?";"Povećanje protoka vazduha kroz motor i time hlađenje motora";"Održavanje najbolje brzine penjanja";"Smanjenje buke prouzrokovane vazduhoplovom u osetljivim oblastima";"Održavanje brzine najboljeg ugla penjanja";"A";"perfom"
"789";"Penjanje brzinom Vy se postiže:";"Najveće povećanje visine u datom vremenu";"Maksimalni ugao penjanja";"Maksimalno povećanje visine za najkraće horizontalno rastojanje";"Najbolje performanse za nadvišavanje";"A";"perfom"
"790";"Da bismo dostigli najveću visinu za najkraće vreme, vazduhoplov treba da leti brzinom:";"Najboljeg penjanja (Vy)";"60 KT";"Najboljeg ugla penjanja";"Najveće autonomije leta";"A";"perfom"
"791";"Proračunaj brzinu uzdizanja za vazduhoplov koji leti na visini 5000f na temperaturi spoljnjeg vazduha od \n0°C. (Vidi sliku PPL FPP-8)";"530 fpm.";"585 fpm.";"475 fpm.";"470 fpm. \nPPL FPP-8.jpg";"A";"perfom"
"792";"Povećanjem mase ( i radi toga težine ) vazduhoplova će:";"smanjiti brzinu i ugao penjanja";"povećati brzinu i ugao penjanja";"povećati brzinu penjanja i smanjiti ugao penjanja";"smanjiti brzinu penjanja i povećati ugao penjanja";"A";"perfom"
"793";"Najbolja brzina penjanja se postiže:";"kada letimo brzinom sa maksimalno raspoloživom snagom";"kada letimo brzinom sa maksimalno raspoloživim potiskom";"kada penjemo u vetar";"kada letimo brzinom Vx.";"A";"perfom"
"794";"Instrumentalna brzina za najbolju brzinu penjanja kada penjemo na nivo leta će imati tendenciju da :";"se smanjuje";"da se smanjuje pa povećava";"ostaće ista";"se povećava.";"A";"perfom"
"795";"Uzgon nastao na krilima vazduhoplova koji penje i održava stalnu brzinu će biti:";"veći od težine";"manji od težine";"jednak težini";"nezavisan od težine.";"A";"perfom"
"796";"Vazduhoplov leti na visini 2000ft i ima odobrenje za penjanje na 8000ft. Proračunaj potrebno vreme u minutima, utrošeno gorivo u galonima i pređeni put za vreme penjanja. Temperatura je standardna i ne duva vetar. (Vidi sliku PPL FPP-9) Vreme (min), Gorivo (gal), Rastojanje(n.m.)";"12 2.3 17";"15 3.0 21";"3 0.7 4";"18 3.7 25 \nPPL FPP-9.jpg";"A";"perfom"
"797";"Penjanjem brzinom Vx postižemo:";"maksimalni ugao penjanja";"najkraće vreme penjanja";"najbolje penjanje za dato vreme";"maksimalno horizontalno rastojanje za dato vertikalno rastojanje.";"A";"perfom"
"798";"Koji je uticaj pomeranja centra težišta nazad?";"povećanje autonomije leta";"jača veza uzgon-težina što zahteva više sile komandi visine na dole";"smanjen dolet i autonomija leta";"veće opterećenje repnih površina";"A";"perfom"
"799";"Kojom brzinom maramo da letimo za maksimalni dolet? (Vidi sliku PPL FPP-10)";"B.";"A.";"C.";"D.";"A";"perfom"
"800";"Koja je maksimalna brzina doleta za klipne avione?";"VMD";"VMP";"veća brzina od VNO na manjoj sigurnosnoj visini";"manja brzina od VMD na manjoj sigurnosnoj visini";"A";"perfom"
"801";"Da bismo povećali finesu, vazduhoplov treba da leti:";"na malim napadnim uglovima brzinom VMD.";"na velikim napadnim uglovima brzinom VMD.";"na malim napadnim uglovima brzinom VMP";"na negativnim napadnim uglovima brzinom VMD.";"A";"perfom"
"802";"Pilot želi da leti brzinom koja će mu obezbediti maksimalan dolet. On zna da leti sa leđnim vetrom. \nUporedi brzinu koju je izabrao pilot sa maksimalnom brzinom doleta u mirnom vazduhu.";"biće umanjena za vrednost nešto manju od brzine leđnog vetra";"biće uvećana za vrednost nešto manju od brzine leđnog vetra";"biće ista kao u uslovima bez vetra";"biće umanjena za vrednost nešto veću od brzine leđnog vetra";"A";"perfom"
"803";"Koji od sledećih slučajeva će rezultirati pogoršanjem performansi i mogućnost prekoračenja \nstrukturalnih ograničenja vazduhoplova?";"vazduhoplov koji je natovaren preko maksimalno dozvoljene težine";"vazduhoplov koji je prevučen na maksimalno dozvoljenoj težini";"vazduhoplov koji leti iznad maksimalno dozvoljene težine na sletanju";"vazduhoplov sa većom masom na poletanju nego na";"A";"perfom"
"804";"Koji je uticaj čeonog vetra na ugao planiranja i pređeni put u planiranju?";"ugao planiranja se povećava i pređeni put se smanjuje";"ugao planiranja i pređeni put ostaju isti";"ugao planiranja i pređeni put se povećavaju";"ugao planiranja i pređeni put se smanjuju";"A";"perfom"
"805";"Kojom brzinom moramo leteti da bi ostvarili maksimalnu autonomiju leta na nivou leta?";"VMP";"VY.";"Maksimalnom brzinom";"VMD";"A";"perfom"
"806";"Maksimalni dolet u planiranju( finesa ) se postiže kada:";"održavamo relativno mali napadni ugao";"održavamo relativno veliki napadni ugao";"održavamo negativan napadni ugao";"imamo veliki ugao poniranja";"A";"perfom"
"807";"Sa povećanjem težine, dolet vazduhoplova se:";"smanjuje";"ne menja";"povećava";"smanjuje, ako nije ostvareno povećanje uzgona";"A";"perfom"
"808";"Krilo prekriveno malom količinom leda će usloviti:";"povećanje otpora i težine i smanjenje uzgona";"povećanje težine i uzgona";"povećanje koeficijenta uzgona i otpora";"povećanje težine i smanjenje otpora";"A";"perfom"
"809";"Kada planiramo finesom najvećeg doleta, vazduhoplov veće težine će:";"imati veću brzinu poniranja, ali isti ugao poniranja";"imati umanjen dolet u planiranju";"imati manji ugao poniranja";"imati veću brinu poniranja i umanjenu dužinu poniranja";"A";"perfom"
"810";"Kojom brzinom moramo leteti da bismo dostigli maksimalni dolet na nivou leta?";"VMD";"VX";"Maksimalnom brzinom";"VMP";"A";"perfom"
"811";"Kako bi uticalo povećanje temperature vazduha na gustinu vazduha i performanse vazduhoplova?";"smanjila bi se gustina i poboljšale performanse vazduhoplova";"povećala bi se gustina i pogoršale performanse vazduhoplova";"povećala bi se gustina i poboljšale performanse vazduhoplova";"smanjila bi se gustina i poboljšale performanse";"A";"perfom"
"812";"Planiranja sa leđnim vetrom u odnosu na planiranje u mirnom vazduhu";"povećava dolet u planiranju, ali nema uticaj na autonomiju leta u planiranju";"smanjuje ugao planiranja i brzinu poniranja";"nema uticaj na ugao planiranja i brzinu poniranja";"povećava ugao planiranja i dolet u planiranju";"A";"perfom"
"813";"Kojom brzinom označenom sa A, B, C ili D treba leteti za maksimalnu autonomiju leta? (Vidi sliku PPL \nFPP-10)";"A.";"B.";"C.";"D.";"A";"perfom"
"814";"U horizontalnom letu promena u uzgonu prouzrokuje debalans u ravnoteži sila i kompenzuje se:";"silom na dole na repne površine";"silom na gore na repne površine";"povećanjem snage";"smanjenjem otpora";"A";"perfom"
"815";"Kakav je uticaj povećanja mase na brzinu prevlačenja i potrebnu dužinu sletanja?";"povećana brzina prevlačenja i dužina sletanja";"povećana brzina prevlačenja i smanjena dužina sletanja";"smanjena brzina prevlačenja i dužina sletanja";"smanjena brzina prevlačenja i povećana dužina sletanja";"A";"perfom"
"816";"Ako je na sletanju stvarna brzina vazduhoplova značajno manja u odnosu na brzinu u odnosu na zemlju, \nonda taj vazduhoplov:";"leti u uslovima leđnog vetra";"leti u uslovima čeonog vetra";"leti u uslovima smanjene gustine vazduha";"leti u uslovima bočnog vetra";"A";"perfom"
"817";"Kakav će imati uticaj, ako su u priručniku vazduhoplova preporučene veće brzine prilaženja i sletanja?";"povećaće se dužina sletanja";"smanjiće se dužina sletanja";"poboljšaće se performanse na sletanju";"neće imati uticaja na dužinu sletanja";"A";"perfom"
"818";"Kako utiče na dužinu sletanja nagnutost putanje piste za 2% nizbrdo ?";"Povećava dužinu sletanja za 10%";"Povećava dužinu sletanja za 5%";"Smanjuje dužinu sletanja za 5%";"Smanjuje dužinu sletanja za 10%";"A";"perfom"
"819";"Upoređujući sletanje na ravnu pistu, šta će se dogoditi kada slećemo na pistu sa nagnutosti nizbrdo?";"povećaće se dužina sletanja";"Poboljšaće se performanse na";"";"";"A";"perfom"
"820";"Ako je brzina prevlačenja pri sletnoj konfiguraciji 55 knots VREF će biti približno:";"71kt.";"65kt.";"75kt.";"69 kt";"A";"perfom"
"821";"VREF koja treba biti dostignuta na visini 50ft u prilazu na sletanje mora biti:";"1.3 brzine prevlačenja u sletnoj konfiguraciji";"1.15 brzine prevlačenja u poletnoj konfiguraciji";"1.43 brzine prevlačenja u sletnoj konfiguraciji";"33% brzine prevlačenja";"A";"perfom"
"822";"Ako se masa vazduhoplova poveća za 15%, potrebna dužina sletanja će se povećati približno:";"15% ili za faktor 1.15";"33% ili za faktor 1.33";"10% ili za faktor 1.1%";"20% ili za faktor 1.2";"A";"perfom"
"823";"Sletanje se vrši u vetar zato što:";"to će smanjiti brzinu u odnosu na zemlju i potrebnu dužinu sletanja";"to će povećati brzinu u odnosu na zemlju i smanjiti potrebnu dužinu sletanja";"to će smanjiti brzinu u odnosu na zemlju i raspoloživu dužinu sletanja";"to omogućava pilotu bolju kontrolu vazduhoplova na manjim brzinama.";"A";"perfom"
"824";"Odredi da li je masa vazduhoplova u granicama limita (normalne kategorije) (Vidi sliku PPL FPP-17) \n                                                         Masa (lb)           moment (lbxin) \nMasa praznog vazduhoplova 1,350 lb           51.5 lbxin\nPilot I putnici napred                360 lb\nPutnici pozadi                              280 lb\nGorivo                                             30 US gal \nUlje                                                  8 qt                              -0.2";"U okviru limita";"Napred u odnosu na prednju granicu";"U okviru limita, blizu prednjeg limita";"Nazad u odnosu na zadnji limit";"A";"perfom"
"825";"Koliko se maksimalno može sipati goriva u vazduhoplov koji je natovaren na sledeći način? (Vidi sliku PPL FPP-17)\n Masa (lb)           moment (lbxin) \nMasa praznog vazduhoplova 1,350 lb         51.5 lbxin\nPilot i putnici napred                340 lb\nPutnici pozadi                              310 lb\nPrtljag                                              45lb\nUlje                                                  8 qt                              -0.2";"40 USA gal.";"24 USA gal.";"34 USA gal.";"46 USA gal.";"A";"perfom"
"826";"Dato je : \nMasa (lb) Krak (in) Moment (lbxin) \nMasa praznog vazduhoplova 1,495.0 101.4 151,593.0 \nPilot i putnici 380.0 64.0 \nGorivo 30 US gal 96.0 \nKoliko je centar težišta pomeren nazad od referentne linije?";"92.44 in.";"94.01 in.";"119.80 in.";"135.00 in.";"A";"perfom"
"827";"Odredi moment sa sledećim podacima: (Vidi sliku PPL FPP-17) \nMasa (lb) moment (lbxin) \nMasa praznog vazduhoplova 1,350 51.5 \nPilot i putnici napred 340 \nGorivo ( pun standardni rezervoar ) \nUlje , 8 qt -0.2";"74.9 lbxin.";"38.7 lbxin.";"69.9 lbxin.";"77.0 lbxin.";"A";"perfom"
"828";"Koja je maksimalna količina prtljaga koja može biti natovarena na avion normalne kategorije, da bi centar težišta ostao u okviru odgovarajućeg limita? (Vidi sliku PPL FPP-17)\n  Masa (lb)           moment (lbxin) \nMasa praznog vazduhoplova 1,350 lb           51.5 lbxin\nPilot I putnici napred                250 lb\nPutnici pozadi                              400 lb\nGorivo                                             30 US gal \nUlje                                                  8 qt                              -0.2";"105 lbs.";"120 lbs.";"90 lbs.";"75 lbs.";"A";"perfom"
"829";"Najlakši put određivanja visine po pritisku je podešavanjem visinomera na:";"1013.2 hPa i očitavanjem visine";"visinu aerodroma i očitavanjem visine";"visinu aerodroma i očitavanjem vrednosti u barometarskom prozoru";"nulu i očitavanjem vrednosti u barometarskom prozoru";"A";"perfom"
"830";"Osnovni razlog proračunavanja visine po gustini je određivanje";"performansi vazduhoplova";"visine po pritisku";"nivoa leta iznad prelazne visine";"sigurnosne visine iznad planinskih terena";"A";"perfom"
"831";"Šta je visina po pritisku?";"Instrumentalna visina, kada je skala barometarskog pritiska postavljena na 1013.2 hPa";"Instrumentalna visina ispravljena za grešku položaja i ugradnje";"Instrumentalna visina ispravljena za nestandardnu temperaturu i pritisak";"";"A";"perfom"
"832";"Pod kojim uslovima će visina po pritisku biti jednaka stvarnoj visini?";"U uslovima standardne atmosfere";"Kada je atmosferski pritisak 1013.2 hPa.";"Kada je instrumentalna visina jednaka visini po pritisku";"";"A";"perfom"
"833";"Koji od donjih faktora povećava visinu aerodroma po gustini?";"povećanje temperature";"povećanje atmosverskog pritiska";"smanjenje relativne vlažnosti vazduha";"smanjenje temperature";"A";"perfom"
"834";"Pod kojim uslovom je instrumentalna visina jednaka stvarnoj visini?";"pri standardnim uslovima na nivou mora";"ako visinomer nema mehaničku grešku";"sa visinomerom podešenim na 1013.2 hPa.";"";"A";"perfom"
"835";"Ako je spoljna temperatura vazduha (OAT) na datoj visini manja od standardne, visina po gustini je:";"veća od visine po pritisku";"manja od visine po pritisku, i približno jednaka stvarnoj visini";"veća od stvarne visine i manja od visine po pritisku";"manja od stvarne visine";"A";"perfom"
"836";"Šta je visina po gustini?";"visina po pritisku ispravljena za nestandardnu temperaturu";"relativna visina iznad standardne referentne ravni";"apsolutna visina očitana direktno na";"";"A";"perfom"
"837";"Odredi približno visinu aerodroma po gustini, kada je temperatura standardna i visinomer podešen na \n1011hPa pokazuje 1,300 ft.";"1,360 ft.";"1,240 ft.";"1,300 ft.";"1,400 ft.";"A";"perfom"
"838";"Koliko je povećanje visine po gustini ako se temperatura poveća sa 0 na 10°C i ako visina aerodroma po \npritisku ostane 3,000 ft?";"1,200 ft.";"3,000 ft.";"2,200 ft.";"2,000 ft.";"A";"perfom"
"839";"Odredi visinu po pritisku ako je instrumentalna visina 1,380 ft sa visinomerom podešenim na 1013.2 \nhPa i standardnom temperaturom.";"1,380 ft.";"1,280 ft.";"1,480 ft.";"1,580 ft.";"A";"perfom"
"840";"Kakav uticaj na visinu po gustini ima povećanje temperature za 12°C?";"povećanje za 1,440-foot";"smanjenje za 1,650-foot";"smanjenje za 1,340-foot";"povećanje za 1,650-foot";"A";"perfom"
"841";"Odredi visinu aerodroma po gustini za sledeće uslove: \nQNH . 1025 hPa \ntemperatura -4°C \nnadmorska visina 3,850 ft";"2,050 ft.";"2,900 ft.";"3,500 ft.";"3,800 ft.";"A";"perfom"
"842";"Kolika je približno visina po pritisku , ako je visinomer podešen na 1010 hPa i pokazuje visinu 1,380 ft?";"1,470 ft.";"1,200 ft.";"1,300 ft.";"1,400";"A";"perfom"
"843";"Odredi visinu aerodroma po gustini za uslove: \nQNH 1010 hPa \ntemperatura 27°C \nnadmorska visina 5,250 ft";"7,890 ft.";"4,600 ft.";"5,875 ft.";"8,800 ft.";"A";"perfom"
"844";"Visina po gustini može biti približno proračunata od visine po pritisku bez upotrebe navigacijskog \nračunara:";"povećanjem/smanjenjem visine po pritisku 120 ft za svaki °C odstupanja iznad/ispod standardne \ntemperature";"povećanjem/smanjenjem apsolutne visine iznad nivoa mora za razliku između standardnog i \naktuelnog atmosferskog pritiska, pretvorenim u visinu";"povećanjem visine po pritisku 4% za svakih 10°C odstupanja od standardne temperature";"";"A";"perfom"
"845";"Koji od donjih navoda je tačan u vezi performansi na poletanju vazduhoplova pokretanog motorom u \nodnosu na visinu po gustini? Pri većoj visini po gustini:";"vazduhoplov sporije ubrzava, zbog smanjene efikasnosti motora i elise";"vazduhoplov bolje ubrzava, jer je smanjen otpor zbog razređenog vazduha";"vazduhoplov mora leteti većom brzinom od normalne da bi proizveo dovoljno uzgona";"";"A";"perfom"
"846";"Kako veća vlažnost vazduha utiče na performanse na poletanju? Dužina poletanja je:";"veća zbog ređeg vazduha";"veća zbog gušćeg vazduha";"manja zbog gušćeg vazduha";"";"A";"perfom"
"847";"Koja kombinacija od atmosferskih uslova će umanjiti performanse vazduhoplova na poletanju i u \npenjanju?";"visoka temperatura, velika relativna vlažnost i velika visina po gustini";"niska temperatura, mala relativna vlažnost i mala visina po gustini";"visoka temperatura, mala relativna vlažnost i mala visina po gustini";"niska temperatura, velika relativna vlažnost i velika visina po gustini";"A";"perfom"
"848";"Kakav uticaj ima povećanje mase vazduhoplova pokretanog motorom na performanse na poletanju?";"za datu snagu motora, vazduhoplov sporije ubrzava, brzina potrebna za stvaranje uzgona za \nodvajanje od zemlje je veća";"za datu snagu motora, vazduhoplov bolje ubrzava, , međutim brzina potrebna za stvaranje uzgona \nza uzlet ostaje ista";"svaki vazduhoplov, za datu snagu motora ubrzava isto bez obzira na masu, međutim zahtevana \nbrzina za preovlađivanja uticaja zemlje je veća.";"";"A";"perfom"
"849";"Kako nagib piste uzbrdo utiče na perfomanse na poletanju?";"povećava dužinu poletanja";"povećava brzinu poletanja";"smanjuje dužinu";"";"A";"perfom"
"850";"Kakav uticaj ima velika visina po gustini na performanse vazduhoplova?";"pogoršava performanse u penjanju";"poboljšava performanse motora";"poboljšava performanse na poletanju";"";"A";"perfom"
"851";"Avioni koriste brzinu najboljeg ugla penjanja :";"kada nadvišavaju prepreke";"kada nadvišavaju pokretne prepreke";"kada pokušavaju da penju bez smanjenja brzine leta";"kada pokušavaju brzo da dostignu nivo leta";"A";"perfom"
"852";"Koja brzina će nam omogućiti najveći dobitak visine za najkraći pređeni put u penjanju posle \npoletanja?";"brzinom najboljeg ugla penjanja (Vx).";"brzinom najboljeg penjanja (VY).";"brzinom manevrisanja (VA).";"";"A";"perfom"
"853";"Brzina penjanja vazduhoplova za vreme stalnog penjanja zavisi od:";"viška ( rezerve ) snage";"viška ( rezerve potiska ) potiska";"raspoloživog potiska";"";"A";"perfom"
